bedrooms,area,bathrooms,price
3,2275,4,18700000
2,1026,2,6080000
2,1216,2,7000000
2,1112,2,6200000
3,1157,2,6900000
2,1026,2,6080000
3,1600,3,12000000
2,1346,2,7403000
1,475,1,2600000
3,1660,2,11600000
2,1346,2,6961000
3,2089,3,14800000
3,1612,3,9838000
2,1290,2,8800000
2,1371,2,8600000
3,2140,3,13900000
2,1044,2,5500000
3,2180,4,18000000
3,1691,3,11900000
3,2206,4,18000000
2,1309,2,6950000
3,1691,3,10000000
2,1367,2,8000000
3,1984,4,14800000
2,1346,2,7403000
2,1112,2,5800000
2,1340,2,7500000
3,3500,3,27500000
2,1132,2,7000000
4,2425,5,19500000
3,1929,3,11500000
4,2425,4,17300000
3,1636,3,9700000
3,1936,3,13900000
2,1275,2,7600000
2,1182,2,6400000
3,1330,2,4800000
3,1329,2,4595000
2,829,2,2280000
3,2400,3,8500000
2,1033,2,2841000
3,1676,3,5200000
3,1800,3,9000000
2,1308,2,3700000
2,1073,2,3177000
3,1330,2,4900000
2,1090,2,3700000
2,1126,2,3600000
1,740,1,2365000
3,1555,3,5200000
3,1840,3,15500000
3,1533,3,15000000
2,600,2,12000000
3,1804,3,15000000
3,1720,3,8300000
3,1684,3,8600000
2,1296,2,7500000
1,794,1,6000000
2,1143,2,6500000
3,1665,3,11000000
3,1512,3,8000000
2,1332,2,10100000
3,1600,3,9000000
2,1231,2,6600000
4,3000,5,27500000
2,1163,2,9886000
3,1760,3,14500000
3,3900,3,30000000
2,1163,2,9886000
2,1342,2,11500000
3,1760,3,16000000
3,1760,3,14200000
3,2400,2,19500000
3,1760,3,18500000
2,1162,2,9877000
2,901,2,3514000
2,800,1,5000000
2,1118,2,3750000
3,1200,2,6200000
2,1155,2,7200000
3,1830,4,8200000
3,4000,3,23500000
2,1096,2,4100000
2,920,2,2700000
3,1553,3,6800000
3,1639,3,12000000
3,3000,4,23500000
2,1134,2,4500000
3,1683,3,8000000
2,1176,2,5000000
3,3000,4,24000000
4,2650,4,15000000
2,1200,2,5300000
2,700,1,3500000
3,1400,3,7000000
3,1475,3,7800000
3,1700,3,7500000
2,850,2,5500000
2,1554,3,13000000
1,3820,1,30600000
2,703,2,4950000
3,1460,2,9000000
2,600,1,6500000
2,1030,2,5500000
2,1100,2,5200000
2,1300,2,6500000
2,1010,2,4000000
2,1375,2,5800000
2,1120,2,6000000
3,1510,3,7500000
2,1179,2,5600000
2,1416,2,6700000
3,1476,2,7300000
2,1139.7,2,4500000
2,1465,2,6000000
3,1653,3,8500000
2,1255,2,6700000
2,1448,2,6800000
2,1178,2,7300000
2,1260,2,6000000
2,1033,2,4800000
2,1329,2,7000000
3,2372,3,14000000
2,1185,2,7000000
4,2400,3,14000000
3,1650,3,9500000
2,1186,2,7200000
2,825,2,3300000
3,1025,2,3700000
2,1020,2,4100000
2,1126,2,3900000
2,825,2,3200000
3,1360,2,4500000
3,1350,2,4700000
4,2150,3,8500000
2,896,2,4375000
2,1120,2,4300000
2,1100,2,4400000
2,1011,2,5053000
1,614.5,1,3071500
3,1484,3,7418000
3,1610,3,8048000
3,1415,2,6500000
2,1268,2,5800000
2,1268,2,5600000
1,605,1,3024000
3,1484,3,7500000
2,929,2,5017000
2,1200,2,5200000
2,975,2,5800000
2,1277,2,5500000
2,985,2,5800000
3,1245,2,6800000
2,1313,2,7300000
2,1313,2,6650000
3,1255,2,7900000
3,1330,3,7200000
2,929,2,4800000
2,950,2,5500000
2,929,2,5600000
3,1260,2,7600000
2,960,2,5500000
3,1260,2,7300000
3,1278,3,7000000
2,929,2,4900000
3,1260,2,7500000
2,1000,2,4500000
2,929,1,5100000
3,1880,3,11000000
3,1700,3,12000000
2,1100,2,4500000
2,900,2,4500000
2,870,2,6500000
3,1765,3,8000000
3,1713,3,12500000
2,1009,2,6500000
4,5000,5,32500000
2,1070,2,4900000
3,1475,3,9800000
2,1200,2,6000000
2,1240,2,6000000
3,1500,2,10000000
2,1200,2,6500000
2,1200,2,7000000
2,900,2,5500000
4,4800,3,30200000
2,1000,2,6400000
2,900,2,5500000
2,1200,2,6600000
2,900,2,5500000
2,900,2,5500000
2,1200,2,6500000
2,1500,2,7500000
2,1000,2,7000000
2,1100,2,6500000
2,1800,2,8000000
2,1200,2,7000000
1,1350,1,5500000
2,900,2,5500000
2,900,2,5500000
2,1082,2,6400000
2,1152,2,5500000
3,1868,3,13100000
3,2038.5,3,12000000
3,2106,3,12600000
3,1868,3,12100000
3,2106,3,12600000
3,1868,3,13500000
3,1856,3,13500000
3,1868,3,12000000
3,1804,3,11500000
3,1856,3,13500000
3,2254,3,15300000
3,2106,3,14800000
3,1856,3,13500000
3,2273,3,15900000
3,2099,3,14700000
2,1100,2,5000000
2,1100,2,4949000
3,1575,3,8000000
3,2273,3,14500000
2,1175,2,6200000
3,1804,3,12700000
2,1062,2,4248000
3,2038.5,3,12200000
3,1800,3,8400000
3,2265,3,15900000
3,2099,3,13400000
2,1296,2,8000000
3,2144,3,14500000
2,1296,2,8300000
3,2144,3,13500000
2,1093,2,7000000
3,1265,2,7900000
3,1651,3,9738000
2,1265,2,8500000
3,1564,3,10100000
3,1847,3,12300000
3,1697,3,11400000
6,3500,5,16000000
3,1573,3,9500000
3,1917,3,12200000
1,693,1,3430000
2,1098,2,6800000
1,760,1,5030000
3,2002,3,11200000
3,1697,3,11500000
1,1380,1,6210000
1,923,1,6084000
1,923,1,4569000
3,1698,3,10200000
3,1411,3,9304000
3,1996,3,13500000
3,1801,3,11500000
2,1265,2,8200000
3,1917,4,11300000
1,662,1,4200000
3,1948,3,13000000
2,1098,2,7400000
3,1564,3,10400000
3,2127,3,13500000
2,1276,2,7500000
1,693,1,3430000
4,2259,5,13500000
2,1265,2,7800000
2,934,2,5500000
2,1056,2,6800000
3,1595,3,11000000
3,1411,3,9315000
2,1093,2,6810000
2,1093,2,7200000
3,1698,3,10700000
3,1564,3,10500000
2,1265,2,8300000
1,784,1,3528500
2,965,2,5600000
3,1546,3,9500000
1,777,1,3853500
3,1697,3,11000000
3,1492,3,8800000
3,2072,3,12200000
3,1880,3,12000000
1,760,1,5000000
1,933,2,5800000
3,1917,3,11000000
3,1996,4,12300000
2,1183,2,7725000
3,1491,3,8800000
1,662,1,2900000
3,1564,3,10000000
1,662,1,4500000
3,1573,3,9800000
3,1262,2,8300000
2,1056,2,6500000
3,1702,3,11500000
2,1343,2,7500000
3,1935,4,12200000
2,933,2,5500000
2,1183,2,7730000
1,662,1,3800000
2,1265,2,7200000
3,1595,3,10500000
1,580,1,2750000
3,2087,4,13900000
2,1098,2,7100000
3,1411,3,9325000
3,1732,3,11200000
1,933,1,6100000
3,1702,3,10700000
1,747,1,3435500
3,2030,4,12500000
4,1948,4,12900000
3,1573,3,9000000
2,1056,2,7000000
3,1595,3,9600000
2,1245,2,8305000
3,1261,2,8000000
3,1884,4,11700000
2,965,2,5400000
3,1930,4,12200000
1,777,1,3846000
3,1930,4,12000000
1,760,1,5040000
1,663,1,3282000
3,1801,3,11500000
4,3671,4,22000000
2,1305,2,9000000
3,1965,4,12500000
3,1573,3,10000000
4,1917,4,13000000
3,2357,3,15100000
4,2872,4,18300000
2,1297,2,10300000
2,1418,2,9500000
2,1418,2,10300000
2,1418,2,10100000
2,1418,2,10400000
4,3122,5,22500000
2,1418,2,10300000
3,2072,4,15900000
2,1418,2,10600000
2,1418,2,10400000
2,1418,2,10500000
2,1418,2,10400000
2,1418,2,10600000
3,2072,4,15500000
3,1830,4,13500000
2,1418,2,10500000
3,2072,4,16000000
3,2072,4,16000000
3,2072,4,15500000
3,2072,4,15300000
3,2072,4,15700000
2,1418,2,10500000
4,3362,5,24900000
4,4190,4,32500000
2,1400,2,10500000
2,1297,2,9800000
4,3800,4,23900000
2,1200,2,7800000
2,1128,2,7500000
2,1185,2,6500000
2,975,2,5500000
2,1330,2,7500000
2,1085,2,7000000
2,1216,2,8000000
2,1200,2,7900000
2,1200,2,8000000
2,1200,2,7955000
3,2625,3,17500000
2,975,2,5000000
3,1584,3,10100000
1,800,1,10000000
5,2000,4,14500000
3,1270,2,9525000
2,1040,2,6800000
3,1500,2,8700000
7,7500,7,40000000
3,1357,2,6500000
3,1500,3,8700000
3,1370.07,3,6500000
2,1165,2,5980000
2,1050,2,5500000
2,1100,2,5500000
3,1500,3,9500000
3,1779,3,11200000
3,1586,3,10000000
2,1098,2,7200000
3,1354,3,9000000
3,1240,2,8400000
2,1239,2,8200000
2,1246,2,8200000
3,1500,3,10000000
3,1416,3,9400000
2,1027,2,6000000
2,1027,2,6862000
3,1459,2,9500000
2,992,2,6000000
2,1066,2,5250000
3,1240,2,7900000
3,1441,2,9500000
3,1240,2,8300000
2,1027,2,6700000
3,1354,3,8586000
3,2135,3,21500000
2,1275,2,12000000
3,1020,3,11000000
2,1200,2,6000000
2,1180,2,10000000
3,1340,3,9000000
3,1500,2,12500000
3,2000,3,18500000
2,1255,2,12000000
3,1685,4,18500000
3,2135,3,17000000
2,1160,2,13000000
3,1440,2,6200000
2,1143,2,4500000
2,1020,2,4500000
2,1286,2,6300000
2,1101,2,4500000
2,1345,2,6700000
2,1175,2,4700000
3,1390,2,6255000
3,1330,2,5600000
2,1008,2,4500000
3,1390,2,6047000
3,1617,3,6668000
2,1150,2,4900000
3,1330,2,5600000
2,1200,2,4400000
2,882,2,3000000
2,993,2,3971000
2,1045,2,4500000
2,850,2,3793000
6,3600,6,12000000
3,1788,3,9834000
3,1345,2,5700000
2,1089,2,4355000
2,1279,2,4800000
3,1425,2,6400000
2,1155,2,4042000
2,1050,2,4200000
3,1300,2,5500000
3,1250,2,5500000
3,1700,3,8800000
3,1200,3,5000000
2,1085,2,4300000
2,1175,2,4700000
3,1689.28,3,9120000
2,1175,2,4700000
2,1137,2,6300000
3,1215,2,5285000
2,1325,2,5300000
3,1300,2,6000000
2,850,2,3500000
3,1627.86,3,8800000
3,1360,2,6120000
1,661,1,3600000
2,1134,2,4536000
3,1320,2,5544000
3,1390,2,6116000
2,1090,2,4500000
2,1050,2,4200000
2,1123,2,4800000
3,1329,2,5600000
2,938,2,3500000
2,1100,1,4500000
2,1125,2,4700000
3,1685,3,8500000
3,1390,2,6255000
2,1180,2,4130000
2,1380,2,4200000
3,1737,2,9500000
2,1160,2,4500000
3,1280,2,6000000
2,1190,2,5355000
3,1330,2,5700000
3,1560,3,7400000
2,1125,2,4800000
3,1320,2,5544000
2,1160,2,4060000
2,1065,2,4259000
2,1075,2,4676000
2,1155,2,4060000
3,1215,2,5285000
2,1180,2,4130000
2,1002,2,4008000
2,1002,2,4008000
2,1075,2,4000000
2,1155,2,4043000
2,1025,2,3588000
2,1125,2,4765000
2,1300,2,5500000
2,1025,2,3588000
2,980,2,4500000
2,1125,2,4700000
2,1175,2,4700000
3,1525,2,6282000
3,1265,2,6500000
2,1213,2,4800000
2,900,2,3500000
2,1065,2,4260000
2,1125,2,4700000
3,1270,2,5525000
3,1270,2,5525000
2,1107,2,4500000
2,1200,2,5500000
3,1460,3,7600000
3,1500,3,6800000
2,1120,2,5000000
2,1150,2,4600000
3,1330,2,5800000
2,1050,2,4200000
2,1125,2,4800000
3,1345,2,5700000
3,1345,2,5700000
2,1000,2,5200000
2,1037,2,3600000
2,1000,2,3950000
2,1125,1,4500000
2,1160,2,4058000
2,1123,2,6000000
2,1000,2,3500000
3,1330,2,5700000
2,1125,2,4700000
2,1165,1,4209000
2,1260,2,5500000
2,1284,2,5336000
2,1150,2,4599000
3,1290,2,5612000
3,1328,2,5600000
2,1040,2,3640000
3,1290,2,5612000
2,1075,2,4676000
3,1345,2,5700000
2,1160,2,4400000
2,1385,2,8000000
2,1024,2,4200000
2,1125,2,4000000
2,1112,2,4000000
2,1055,2,4535000
2,1280,2,6500000
2,977,2,3600000
3,1250,3,7100000
3,1200,3,6775000
2,1111,2,4188000
2,1140,2,5550000
2,1012,2,5900000
2,1140,2,3990000
2,1090,2,4800000
3,1450,3,7100000
2,1210,2,6000000
2,1070,2,4600000
3,1360,2,8500000
2,965,2,3400000
2,1120,2,4424000
3,1395,2,7900000
2,1085,2,4500000
2,1250,2,4700000
3,1200,3,6838000
2,1155,2,6000000
2,1035,2,6000000
2,1155,2,3900000
2,1180,2,5500000
2,1738,2,5735000
2,1045,2,4065000
2,1155,2,3900000
2,1210,2,6415000
2,1105,2,3800000
3,1560,3,9000000
2,1760,2,8500000
2,1210,2,5400000
2,1112,2,4000000
2,1000,1,6500000
2,900,2,2700000
2,1277,2,5900000
3,1247,2,5800000
2,1050,2,4270000
2,1255,2,5276000
2,1033,2,3200000
2,1140,2,4911000
2,850,2,2540000
2,1330,2,6400000
2,1022,2,4000000
2,1135,2,3973000
2,995,2,3482000
2,995,2,3482000
2,1037,2,3628000
2,978,2,3422000
2,1037,2,3628000
2,1440,2,9500000
2,1062,2,3800000
2,1200,2,5500000
4,1200,4,9000000
2,1060,2,5500000
2,1100,2,5400000
3,1440,2,7000000
2,1100,2,5400000
2,1000,2,3500000
2,1120,2,7000000
2,945,2,4000000
2,1100,2,5400000
3,1200,2,6500000
2,1200,2,5200000
2,1050,2,5000000
2,1188,2,5000000
3,1100,2,7500000
3,1100,2,7200000
4,2400,5,13500000
2,1100,2,4100000
2,1200,2,6050000
2,1200,2,4200000
3,1704,3,11000000
3,1933,3,12900000
3,1450,3,10000000
3,1580,2,13400000
3,1826,3,12100000
3,1739,3,11600000
3,1490,3,10000000
2,1180,2,6500000
1,606,1,3478000
2,1352,2,6800000
3,1527,3,11500000
2,989,2,6000000
3,1520,2,10300000
3,1749,3,11700000
2,1046,2,7500000
1,606,1,4000000
2,1200,2,6200000
3,1760,3,14000000
3,2047,3,13600000
3,1200,2,7500000
2,1178,2,8200000
2,864,2,4500000
2,920,2,6000000
2,1019,2,5800000
5,2400,6,12500000
2,1180,2,8600000
2,1046,2,4906000
1,2400,2,23000000
1,492,1,4000000
1,750,1,3000000
4,2000,4,7500000
6,2100,6,9200000
4,2000,3,9000000
2,820,2,3000000
2,770,2,3000000
2,910,2,3600000
2,890,2,3700000
2,1404,2,7100000
2,1246,2,6700000
2,1404,2,6930000
2,1246,2,6730000
2,1246,2,6450000
2,1246,2,6450000
2,1246,2,6800000
2,1238,2,6700000
2,1404,2,7500000
2,1246,2,6500000
2,1238,2,6700000
2,1246,2,6740000
2,1259,2,6740000
2,1404,2,6880000
2,1246,2,6230000
2,1246,2,6300000
2,1246,2,6740000
2,1246,2,6540000
2,1238,2,6732000
2,1246,2,6740000
2,1246,2,6730000
2,1404,2,7000000
2,1259,2,6748000
2,1404,2,7500000
2,1246,2,6700000
2,1404,2,7200000
2,1246,2,6750000
2,1246,2,6750000
2,1404,2,7000000
2,1246,2,6500000
2,1246,2,6740000
3,1610,3,8100000
2,1459,2,9482000
2,1280,2,7500000
3,1910,3,16100000
4,3252,4,23000000
4,11890,4,70000000
2,1150,2,7000000
3,1768,3,10100000
4,4144,4,31500000
4,4104,4,36000000
3,1790,3,10000000
3,1720,3,10000000
3,1640,4,9100000
3,2280,4,12600000
3,1897,3,13000000
3,2225,2,12500000
4,2268,3,16300000
4,2400,4,20000000
2,1360,2,9500000
3,1697,3,9479000
4,5000,4,40000000
4,3000,5,25000000
3,1700,3,11500000
3,2842,3,16200000
3,1500,3,13000000
2,1280,2,7500000
3,1405,2,7800000
3,2225,3,11500000
2,1272,2,9505000
2,1192,2,7100000
3,1626,3,8900000
3,1585,3,8800000
2,1280,2,8500000
3,1200,3,6850000
4,4000,4,33000000
3,1697,3,10800000
4,3606,4,31200000
2,1485,2,9000000
1,950,1,5000000
4,3584,4,19900000
1,825,1,4500000
3,1635,2,8500000
2,1216,2,7900000
2,920,2,6300000
2,1170,2,7100000
2,1118,2,7500000
3,1800,3,11000000
3,1562,3,10300000
3,2321,4,12800000
2,1320,2,9500000
3,3010,3,20000000
2,1346,2,9617000
4,2500,4,15500000
1,905,1,5500000
4,2268,3,14600000
1,630.5,1,3279000
4,3537,5,21000000
3,1697,3,11500000
5,3250,5,29000000
2,1269,2,7500000
5,3227,5,25000000
3,1545,3,7900000
4,3262,4,26000000
2,1132,2,7928000
4,2830,5,16000000
2,1195,2,7000000
3,3480,4,28400000
1,709,1,3438500
2,1320,2,7950000
2,750,2,5270000
3,1200,3,6196000
4,3445,5,27000000
3,1700,3,14000000
4,4827,4,40000000
2,1405,2,8450000
4,3252,4,28000000
2,1150,2,9000000
4,2400,4,14700000
1,624,1,3500000
3,1700,3,9500000
4,4960,4,40000000
4,2928,4,19800000
2,1216,2,8400000
4,2882,5,20400000
3,1840,3,14000000
3,1778,3,12200000
1,650,1,2500000
4,2155,3,12500000
2,1216,2,7500000
2,1255,2,7700000
2,1216,2,7300000
1,709,1,3473500
3,1745,3,10000000
4,3200,4,22400000
1,825,1,4490000
3,1870,3,13800000
3,1862,3,12500000
3,1655,3,11300000
1,530,1,2944000
1,905,1,5000000
3,1600,3,8200000
4,1230,4,8000000
1,630.5,1,3215000
1,905,1,5200000
2,1216,2,8300000
4,4075,5,22600000
2,1216,2,7500000
4,2856,5,15850000
1,750,1,5100000
2,1173,2,7700000
3,1200,3,6840000
4,3425,5,25000000
3,2173,3,12800000
1,905,1,6200000
3,1870,3,13800000
2,1320,2,9926000
3,2901,4,19000000
2,1485,2,9651000
3,1755,3,10100000
3,2225,3,14900000
2,1250,2,8200000
1,605,1,4000000
3,2210,3,15600000
2,1173,2,7820000
3,1740,4,13000000
2,1216,2,7500000
3,1655,3,12000000
2,1180,2,7000000
3,2023,4,13000000
3,2134,4,11800000
1,905,1,6000000
3,1452,3,9000000
4,2850,5,24000000
4,2830,5,19000000
2,1295,2,7850000
1,840,1,5760000
1,640,1,1983000
3,1991,3,10400000
3,1655,3,9700000
3,1850,3,15000000
3,1200,3,6777000
2,1290,2,9000000
2,1216,2,7500000
2,1356,2,9484000
2,1338,2,10300000
3,3450,4,20800000
2,1267,2,9033000
4,2400,4,14300000
3,1836,3,12500000
3,3596,3,20000000
3,1275,2,6500000
2,1216,2,8200000
2,1495,3,8800000
3,1564,3,10300000
3,1585,3,8400000
3,1558,3,9000000
2,1216,2,7500000
3,1704,3,12000000
2,1256,2,7300000
2,1300,2,7800000
3,1570,3,8800000
2,1216,2,8403000
2,1216,2,7250000
3,2025,4,11500000
3,1346,2,10000000
4,2990,3,19800000
3,1720,3,9897000
3,1600,3,9500000
3,1655,3,10800000
3,1740,3,9500000
2,1350,2,8800000
2,1216,2,8000000
4,2900,4,22500000
2,1340,2,10100000
3,1500,3,7857000
3,1626,3,8500000
2,1100,2,6500000
3,1270,2,6500000
3,3117,3,26100000
2,1216,2,7300000
3,3150,3,29000000
4,2956,5,23400000
3,2247,3,14500000
4,3940,5,26500000
2,1160,2,6700000
2,1180,2,7700000
3,2140,3,13900000
2,1314,2,8400000
3,1431,3,8500000
1,524,1,2900000
4,2830,4,16100000
4,2135,3,14900000
4,3075,2,18800000
3,1760,3,16000000
3,1655,3,11000000
1,840,1,5700000
3,1725,3,10600000
1,516,1,3900000
4,6000,4,41000000
3,1639,3,10700000
3,1820,3,11300000
4,3565,4,21800000
4,3410,5,25300000
4,4500,4,33000000
2,1250,2,8500000
2,1277,2,7700000
3,1820,3,14000000
4,3453,4,24700000
3,2280,4,12500000
4,2882,5,20000000
3,1639.5,3,9263000
2,1190,2,7000000
2,1270,2,9400000
2,1220,2,8900000
3,3758,3,30000000
2,1216,2,7200000
4,5400,5,47500000
3,1396,3,7400000
3,1615,3,9690000
2,1200,2,7000000
2,1216,2,7500000
3,2321,4,15700000
2,1224,2,7500000
3,1655,3,11300000
5,4144,5,33100000
3,1200,3,6775000
4,2444,4,14500000
2,1270,2,11000000
3,1660,3,11000000
2,1270,2,10500000
2,1173,2,7820000
2,1362,2,8500000
3,1457,2,10500000
3,1720,3,12800000
3,1564,3,10300000
3,1639,3,10700000
3,1760,3,13900000
1,613,1,4800000
3,1730,3,12500000
1,877,1,5900000
2,1300,2,5800000
3,1464,2,10500000
2,2400,1,15000000
3,1700,3,13000000
2,1080,2,5500000
2,1400,2,7800000
3,1330,3,7350000
2,800,1,3000000
2,1100,2,6000000
3,1365,2,7200000
2,1103,2,5500000
2,1000,2,5000000
2,1326,2,7800000
3,1705,3,9500000
2,1234,2,8000000
2,1315,2,8500000
2,1170,2,6250000
1,697,1,4500000
3,2195,4,12700000
3,1614,3,9500000
1,628,1,2400000
1,654,1,3840000
3,1825,3,10500000
3,1603,3,9600000
2,1304,2,7900000
3,1517,3,7630000
2,1327,2,8500000
3,1566,3,9700000
2,1270,2,7800000
3,1400,2,8054000
2,1322,2,8600000
2,1100,2,7000000
2,1200,2,7000000
5,4000,5,22000000
4,2675,4,14000000
1,654,1,3700000
3,1465,3,8001000
3,1692,3,8300000
3,2145,3,12500000
2,1322,2,7500000
1,602,1,2600000
2,1100,2,6000000
3,1614,2,10000000
3,1890,3,10800000
3,1556,3,8600000
3,1610,4,8500000
3,1859,3,10800000
2,1322,2,8000000
4,2600,4,17500000
2,1305,2,7800000
3,1711,3,8561000
2,1315,2,7500000
6,3600,6,20000000
3,1614,3,9500000
3,1650,3,10500000
4,3990,4,26000000
3,1620,3,9000000
1,654,1,3625000
3,1614,3,9300000
1,694,1,3084000
2,1115,2,6000000
3,2317,4,14000000
3,1653,3,9300000
1,654,1,3800000
2,1445,2,8200000
1,602,1,3800000
1,697,1,3500000
1,682,1,3623000
3,1560,2,9800000
3,1780,3,10700000
3,1342,2,7500000
3,1823,3,10300000
3,1792,3,10400000
2,1304,2,6997000
2,1300,2,6923000
3,1705,3,9100000
3,1835,3,10800000
3,1847,3,9200000
3,1890,3,10900000
1,700,1,3800000
3,1491,3,8500000
4,2088,5,11000000
3,1600,3,10000000
3,1705,3,8500000
3,1350,2,8500000
3,1633,3,11000000
1,827.5,1,4253500
3,1355,2,7500000
2,1104,2,5800000
2,1175,2,6777000
2,1322,2,7790000
1,602,1,3300000
2,1315,2,7700000
1,567,1,2500000
1,602,2,3000000
2,1234,2,8000000
2,1267,3,7800000
2,1360,2,7819000
1,650,1,3300000
1,500,1,2000000
1,440,1,1650000
3,1610,3,9200000
3,1700,3,9000000
1,650,1,2000000
1,350,1,1350000
2,1385,2,6500000
1,500,2,2400000
1,650,1,1700000
1,450,1,1600000
2,960,2,5000000
3,1209,2,6500000
3,1400,2,8000000
1,450,1,1500000
1,500,1,1800000
3,1420,2,7500000
2,2200,2,18000000
1,488,1,2000000
2,1100,2,5800000
2,1000,2,4400000
1,650,1,1800000
3,1740,3,15000000
2,1290,2,7000000
2,1240,2,4712000
2,1200,2,4617000
2,1260,2,4788000
2,1175,2,5000000
3,1650,3,6800000
2,1200,2,4560000
2,1200,2,4617000
2,1160,2,4408000
3,1693,3,10800000
1,667,1,3685000
4,1950,4,13000000
1,665,1,3685000
1,671,1,3685000
2,1277.5,2,9581500
1,668,1,3685000
2,1185,2,7584000
2,1195,2,10000000
3,1313,3,9600000
2,1400,2,10000000
1,673,1,3685000
2,717,2,4947500
1,605,1,4174500
1,669,1,3685000
3,3027,4,26000000
1,670,1,3685000
2,1240,2,8000000
3,1713,3,11000000
2,1144,2,6700000
2,1541,2,13000000
2,1362,2,10000000
1,666,1,3680000
3,1855,3,14000000
2,1165,2,8500000
3,1825,3,14500000
1,994,2,5467000
1,650,1,4000000
3,1855,3,14000000
3,1500,3,10000000
1,674,1,3685000
1,672,1,3685000
2,1195,2,10000000
3,1692,3,10800000
6,2500,5,18500000
3,1855,3,13500000
3,1876,3,16000000
